qvalues
5.6823344
5.7831635000000015
6.4827423
6.1401052000000025
6.9197380000000015
4.9182734
3.5997642999999995
5.56216
3.8130193
5.126944
4.790754
5.4953585
6.588889
6.6100460000000005
7.594978299999997
8.587675
9.852732
9.912233
10.139632
10.211634
7.647261599999997
8.337957000000001
9.872287
7.943186
4.944342
8.333655
6.546412
9.890285
8.216319
8.144883
9.535528
6.7238946
5.659699400000001
8.727857
7.2311664
3.0396377999999995
4.7422557
8.065046
7.9058695
5.954845400000001
3.4665878
6.9484463000000005
7.6380485999999985
7.0641240000000005
6.9343863
3.929182
7.347386999999999
6.228262
6.07533
5.511359
5.7027790000000005
3.5651126000000004
5.144336
4.1106377
4.7469997
5.257607
4.1257663
4.8834677000000015
6.2649693
5.8365626
6.6623306
6.4296107000000005
6.255615
6.0157237
6.2323475
6.572926
6.7072759999999985
6.7427707
6.8083043000000005
7.383550599999999
5.726104
8.322556500000001
8.675251
8.623105
8.496556
9.597481
12.97385
9.615105
9.526943
10.264959
7.9746933
10.381096
8.416573
12.412361
9.391717
12.25913
11.35258
11.356986
10.871857
11.261709
10.430839
11.056073
11.693759
14.037921
15.373415
14.179079000000002
13.331067
11.225601
10.6102705
14.719545000000002
12.105287
13.606071
12.719013
12.272237
15.524142
10.610708
14.149098
13.7068615
10.938941
11.688583
11.639006
11.659501
11.686374
11.4246
13.747676
11.117312
12.723324
10.6827
11.074726
10.726379
11.958674
10.878458
9.999354
10.503742
10.333268
10.272327
10.37023
10.281026
9.953733
9.866439
11.196034
9.557457
10.213516
9.74168
10.540039
9.781535
9.119507
10.10822
10.308822
9.013029
6.942572599999999
10.090959
10.305017
10.000991
9.049823
10.487312
9.571107
8.601747999999999
8.638402000000001
7.9264083
9.577116
8.948799000000003
12.047132
8.874024
9.468858
9.036767
9.172898
8.132122
8.707851
8.50302
8.590189
12.581996
10.758229
9.609732
11.259823
9.687753
9.67828
10.771797
13.094344
10.59142
10.209166
10.572456
9.07114
11.99208
9.683475
9.335644
8.71467
9.4728
7.5307283
9.135255
6.9577413
9.725406
10.127384
10.286265
7.7706366
7.6622844
7.0661710000000015
9.645081
7.1243668000000016
6.63448
7.7563004
7.674975999999999
9.175549
10.223705
10.457175
9.033508
8.068596000000001
6.311282
8.171831
8.684650999999999
6.881098700000001
7.83096
8.787771000000001
7.1961125999999975
7.9865108
8.712326
7.572903
9.382682
8.573618
7.705219
8.628076
7.176823599999999
7.0378604000000005
7.3815293
9.722808
7.547958
7.967491000000001
8.739527
7.5809336
7.875083
7.638474499999999
7.427273299999999
8.214399
7.559135
7.7377625
6.8522587
8.431621
6.774976
5.6410546
7.35912
7.245314
8.013100999999999
5.475439
4.858038
5.162056400000001
5.590192
5.7741323
6.8720225999999975
4.7620044
4.8928833
5.044032
6.447154
6.4516019999999985
4.503424
5.8923697
3.440667
5.1744857
4.056444
5.8404245
5.4194613
4.207766
5.9356155
5.8277730000000005
6.1383038
6.251328
5.3608637
6.32733
6.3712764
6.1246480000000005
6.5734524999999975
7.523061999999999
7.3019085000000015
5.8483768
6.4832897
6.0251946
5.122719
6.814659599999999
6.030806
6.110557599999999
6.671996000000001
5.7875414
5.2760873
6.7269707
4.18809
5.4374410000000015
4.9836445
1.2863107
5.5672474
4.580316000000002
6.3770247000000015
4.641846
5.2842617
5.4017735
4.978175
5.541389
3.00226
4.831395
4.7102203000000005
5.1987853
2.2684562
2.9845228
4.111836
5.730328
1.3981873
4.8407550000000015
4.8086066
3.5541444
3.7615702
5.2576838
4.062465
3.1007726000000004
2.1400888
3.107572
3.8212843
4.0519214
4.2613263
6.5342910000000005
3.9823823
4.1230129999999985
5.603071
4.3095083
4.8733373
6.2246747
3.9441342000000006
3.2453701
2.5662649
1.2557098999999998
7.032912
4.984977
3.1990101
4.4667773
5.8606997000000005
5.9700690000000005
3.939637
3.9610755
4.2466599999999985
3.6667824
4.7800392999999985
3.0959122000000003
4.017521
0.79984385
2.6991222
5.541757
3.0413167000000003
2.7908251
3.8084888
2.9226718
3.035474
1.5872916
6.7010446
2.990202
4.7500944
3.9166832
3.2664359
5.8601870000000025
3.885407700000002
4.277421
3.957918
1.5516036
2.6317046000000004
6.2122793
4.758493
3.997307
3.94711
3.2187536
3.9569218
6.204212
6.2611165
2.3715627
4.0319614
6.09437
4.694685
4.9269733
0.6218739999999999
5.317209
3.1996374
5.610729
4.328833
1.2808332
3.9345353
4.0674987
4.602135700000002
4.286276
6.3728666
3.5326421000000003
4.5018115
4.4492507
3.676181
4.807641
3.9760838
7.2818274
5.567907
7.042163
5.0352836
4.399677
5.4554243
4.6536436
4.114751999999998
4.472417
6.055649
5.377313
3.7134805
1.9936067
6.0101514000000025
3.4963987000000003
-0.7222589
0.24551672
4.7160707
0.17070775
4.110822
5.4959145
1.9661485
3.717306
3.5977366
4.0075994
3.9697409
3.5593908
6.1571317
4.0540667
4.233244
3.6218503
5.98989
2.8669293
1.7717593
4.023719
2.1631453
1.9042491
5.3077273
3.6108398
1.4837857
2.6215029
2.9548688
0.408808
4.646546
3.76738
4.5749073
3.8465407
3.3949091
4.1627135000000015
1.8345176
3.2231994
5.8309417
3.7528007
4.268542
6.209761
5.5708632000000025
3.0272675
4.1372232
1.6189878999999998
3.4600604
4.121246299999999
4.026825
3.9175646
6.7101607
2.3720186
1.8046716
4.0540376
4.3475394
4.4534564
2.6184773
5.956929
3.1038125
3.7607238
4.10886
3.7613358
2.0593060000000003
2.5622125
3.2496696
6.6720380000000015
1.6675817
1.9375935
4.4901304
3.838989
2.6320548
1.766838
3.9434986
2.181125
5.643548
3.2556806000000003
3.9131372
2.8796222
1.3764044
0.37396884
2.6530101000000004
3.4300668
3.8607233
5.851843
0.58720136
3.9091558
2.8299274
1.7842083
3.666431
6.6703315000000005
4.6299877
3.2939904
3.5347185
2.0131505
5.8468633
1.9740682
1.7034918999999995
3.0775223
1.5204463
1.2701141000000002
0.4267259
1.3875779
1.7467037
4.8619037
-0.07666694
4.7117424
1.7658478
4.082952
1.1481716999999998
0.21923122
3.059086
2.3975635
4.233912
1.7073526
2.481451
3.2783587
3.5345294000000003
2.2188635
0.9370485
2.8647013
5.3223467000000015
3.0701718
2.7492077
4.0088077
3.683477
3.4375339
1.632181
3.4202032
6.410701
2.668962
-0.70271665
3.0335598
0.7955141
2.446026
2.9125733
2.9356196
2.2675679
0.77226835
2.4408207
2.9350772000000003
2.97831
3.1243417
5.4370193
2.9068902000000003
2.699711
5.582507
2.8578773
2.5134594
2.2658138
2.8996236
5.7288785
2.2029488
3.139027
1.525196
3.924116
2.1661468
3.2460916
3.6493573
1.5155675
1.2676975
1.3174065
2.368709
2.226178
2.2406065
2.5146403
2.6480315
0.3864301
3.1100526
2.52299
3.0904586
0.45920017
2.431491
2.5364616
3.301537
1.6454176
2.6811206000000003
2.8585813
4.051369
2.0481045
2.967047
3.6880753
6.0392056
6.1663246
3.1405463
-0.3629373
3.0139427000000003
3.6702228
3.5087433
6.724446
2.6104562
1.8213364
6.634817999999999
3.5735915
3.7971148
3.9266038
2.476645
3.2867737
3.5477974000000003
3.6087832
3.0431156
3.5511804
3.4518018
1.7913974999999998
5.1510425
2.415703
2.429526
0.97582686
3.3304746
5.046581
2.1145217
1.0030186
5.3831525000000005
5.909354
4.351410400000002
4.523864700000002
4.469786
2.806991
2.9209218
2.4292698
1.8041601000000005
3.6758992999999993
4.3997526
3.4991066
5.0870605000000015
3.5269368
4.007433
3.4352940000000003
0.6771664000000001
1.0305555
3.412281
3.9092493
2.863547
1.3171165
0.89073545
1.6576163000000002
4.93801
6.324465
4.509228
2.407482
3.1804795
-0.41647732
3.944789
0.99273
2.0731040000000003
5.4995975
3.6472442
2.1024945
2.9435456
2.7829046
-0.45264256
-0.4689965999999999
1.0942138
2.0065641
1.633807
2.4694023
-1.1994628
2.0175834
1.0552058000000002
1.5128932
3.771577
1.4347277
2.001936
1.7514548
1.4823953
0.9216874
4.7501106
1.8733062
0.26317275
0.9162438
-0.023902293
0.23576494
-1.1564173999999998
1.8778971
1.9353358
0.8164378000000001
2.565919
-0.19244802
-0.30681324
2.0204470000000003
2.361285
3.0508
4.877055
2.085596
0.93514323
2.3645444
3.103321
2.4919112
2.6848555
2.7724328
3.4928935
2.5330489
2.8175216
0.9355277
4.1119976000000005
3.319345
2.558969
1.2248156
4.5672293
2.289805
1.5618985
3.4005660000000004
1.8272935
3.5170288
5.676379
0.8633784999999999
2.5753243
-0.441609
5.7803309999999986
2.4466703
2.4843447
1.4478624
1.3693923
0.42299446
2.3499823
2.0902987
5.423888
4.6998425
-0.031942043
1.5354971000000002
2.0624511
-0.2627421
0.18582489
4.748567
1.3374045
2.854873
2.4128368
2.3951848
2.2242904
2.6377306000000003
2.352812
3.1168356
2.5621839
2.969096
2.5527172
6.4566120000000025
5.878246
3.0162880000000003
1.8300713
2.8047624
1.3301181
3.0894186
3.24086
2.8044357000000004
2.7732344
0.5839224000000001
3.248755
3.3950067
0.13316832
2.531244
1.5421258999999998
1.9843844
0.94782525
6.0192924
0.9580783000000002
0.5196535
6.0801463
1.6928867
1.6818577
0.86332923
2.1373541
1.3687818
2.296478
-1.4140846000000002
1.5407495
3.1754653
0.8163808000000001
2.5594416
5.1225432999999985
1.4526492
2.906981
2.8154416
2.4016557
0.009390271
0.16034913
-0.7014929
-0.028572375
-0.65172917
2.2115335
2.5267346
5.7245019999999975
2.4219375
4.999018
1.3321421999999998
-1.1446909
3.3279242999999994
2.8525462000000004
3.2233143
-0.37188825
2.1727653
0.71334267
2.3690832000000004
2.6645265
2.576546
3.2031527000000004
3.2327783
2.6256766
2.2923467
0.17522685
2.4161468
2.7679403
3.091544
0.97159654
0.14312805
2.2771888
1.5205587
0.903374
2.2783964
2.3000717
0.03372263
-0.37019092
0.9398514
0.953385
3.0526721
1.6914412
0.22602409
4.599916
2.129255
1.6028813
5.5829053
